model,scheme,layer,resample,alpha,length_median,length_fail,gsm8k,gsm8k_fail,residual_norm,parser
gemma-2-9b-it,int8,21,5,0.0,122.0,0.0,0.795,0.08,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,20.0,132.0,0.0,,,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,40.0,138.0,0.0,,,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,60.0,138.0,0.0,,,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,80.0,135.0,0.0,0.765,0.095,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,100.0,140.0,0.0,0.775,0.08,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,120.0,162.5,0.0,0.77,0.105,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,160.0,141.0,0.0,0.605,0.27,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,200.0,171.5,0.0,0.125,0.835,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,250.0,240.0,0.5,0.0,1.0,404.01,v2.3.1
gemma-2-9b-it,int8,21,5,300.0,0.0,1.0,0.0,1.0,404.01,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-15.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-12.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-10.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-8.0,147.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-6.0,126.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-4.0,136.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,-2.0,153.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,0.0,180.0,0.0,0.875,0.03,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,2.0,189.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,4.0,179.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,6.0,152.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,8.0,140.0,0.1,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,10.0,208.0,0.4,0.04,0.85,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,12.0,338.0,0.8,0.0,0.995,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,15.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,20.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,30.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,1,40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-15.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-12.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-10.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-8.0,138.0,0.6,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-6.0,134.0,0.1,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-4.0,155.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,-2.0,170.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,0.0,199.0,0.0,0.85,0.05,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,2.0,276.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,4.0,192.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,6.0,224.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,8.0,240.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,10.0,200.5,0.0,0.005,0.97,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,12.0,287.0,0.6,0.0,0.97,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,15.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,20.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,30.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,2,40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-15.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-12.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-10.0,149.0,0.8,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-8.0,444.0,0.1,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-6.0,229.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-4.0,223.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,-2.0,249.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,0.0,235.0,0.0,0.845,0.06,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,2.0,227.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,4.0,262.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,6.0,252.0,0.0,0.305,0.655,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,8.0,192.0,0.0,0.03,0.95,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,10.0,140.0,0.3,0.01,0.965,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,12.0,0.0,1.0,0.0,0.98,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,15.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,3,40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-15.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-12.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-10.0,140.0,0.6,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-8.0,138.0,0.4,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-6.0,126.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-4.0,126.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,-2.0,163.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,0.0,163.0,0.0,0.915,0.05,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,2.0,166.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,4.0,166.0,0.0,0.7,0.24,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,6.0,164.0,0.0,0.525,0.45,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,8.0,219.5,0.4,0.175,0.79,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,10.0,390.0,0.0,0.025,0.97,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,12.0,116.0,0.7,0.0,0.98,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,15.0,35.0,0.8,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,4,40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-20.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-15.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-12.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-10.0,102.0,0.9,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-8.0,121.0,0.2,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-6.0,111.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-4.0,101.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,-2.0,97.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,0.0,114.5,0.0,0.83,0.05,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,2.0,119.0,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,4.0,122.5,0.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,6.0,122.5,0.0,0.385,0.57,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,8.0,102.5,0.0,0.04,0.945,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,10.0,86.0,0.3,0.005,0.93,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,12.0,66.0,0.9,0.0,0.995,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,15.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,20.0,0.0,1.0,0.0,1.0,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,30.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,fp16,16,5,40.0,0.0,1.0,,,9.52,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-15.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-12.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-10.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-8.0,176.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-6.0,110.5,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-4.0,147.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,-2.0,142.5,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,0.0,189.0,0.0,0.855,0.06,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,2.0,134.5,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,4.0,201.5,0.0,0.545,0.37,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,6.0,133.0,0.0,0.385,0.535,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,8.0,124.0,0.0,0.135,0.77,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,10.0,232.5,0.6,0.035,0.875,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,12.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,15.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,20.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,1,40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-15.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-12.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-10.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-8.0,112.0,0.6,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-6.0,128.0,0.1,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-4.0,143.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,-2.0,163.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,0.0,227.0,0.0,0.88,0.085,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,2.0,149.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,4.0,232.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,6.0,281.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,8.0,197.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,10.0,203.0,0.0,0.015,0.975,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,12.0,299.0,0.5,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,15.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,20.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,30.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,2,40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-15.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-12.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-10.0,80.0,0.9,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-8.0,228.0,0.4,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-6.0,400.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-4.0,300.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,-2.0,278.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,0.0,307.0,0.0,0.82,0.075,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,2.0,203.0,0.0,0.74,0.15,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,4.0,128.0,0.1,0.68,0.25,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,6.0,208.0,0.0,0.345,0.585,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,8.0,192.0,0.0,0.025,0.945,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,10.0,72.5,0.8,0.005,0.985,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,12.0,155.0,0.9,0.0,0.98,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,15.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,3,40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-15.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-12.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-10.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-8.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-6.0,136.0,0.1,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-4.0,136.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,-2.0,162.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,0.0,113.0,0.0,0.855,0.07,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,2.0,101.0,0.0,0.815,0.14,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,4.0,159.0,0.0,0.64,0.28,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,6.0,181.0,0.0,0.43,0.515,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,8.0,159.0,0.0,0.19,0.77,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,10.0,178.0,0.5,0.02,0.955,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,12.0,118.0,0.5,0.0,0.975,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,15.0,0.0,1.0,0.0,0.995,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,20.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,30.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,4,40.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-20.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-15.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-12.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-10.0,69.0,0.8,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-8.0,86.0,0.8,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-6.0,98.5,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-4.0,102.5,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,-2.0,104.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,0.0,108.5,0.0,0.8,0.065,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,2.0,110.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,4.0,99.0,0.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,6.0,110.5,0.0,0.34,0.605,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,8.0,133.5,0.0,0.055,0.935,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,10.0,86.5,0.6,0.005,0.955,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,12.0,33.0,0.5,0.0,0.99,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,15.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,20.0,0.0,1.0,0.0,1.0,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,30.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,nf4,16,5,40.0,0.0,1.0,,,9.24,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-15.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-12.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-10.0,191.0,0.8,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-8.0,144.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-6.0,134.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-4.0,163.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,-2.0,165.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,0.0,142.0,0.0,0.87,0.04,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,2.0,163.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,4.0,146.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,6.0,143.5,0.0,0.475,0.435,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,8.0,166.0,0.0,0.24,0.605,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,10.0,107.0,0.1,0.08,0.775,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,12.0,117.0,0.9,0.0,0.975,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,15.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,20.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,1,40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-15.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-12.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-10.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-8.0,138.0,0.6,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-6.0,211.0,0.1,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-4.0,178.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,-2.0,163.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,0.0,163.0,0.0,0.865,0.06,9.38,v2.3.1
